ensembl_gene_id chromosome_name start_position end_position
35216 ENSG00000108639 17 78168581 78173527
35217 ENSG00000108641 17 19334308 19378193
35218 ENSG00000108651 17 31860904 31901708
35219 ENSG00000108654 17 64498254 64508199
35220 ENSG00000108666 17 32324565 32350023
35221 ENSG00000108669 17 78674048 78782297
35222 ENSG00000108671 17 32444379 32483319
35223 ENSG00000108679 17 78971238 78979947
35224 ENSG00000108684 17 33013087 34174964
35225 ENSG00000108688 17 34270221 34272242
35226 ENSG00000108691 17 34255274 34257208
35227 ENSG00000108700 17 34319435 34321402
35228 ENSG00000108702 17 34360328 34363233
35229 ENSG00000108733 17 35574795 35578863
35230 ENSG00000108759 17 41459513 41467386
35231 ENSG00000108771 17 42101404 42112714
35232 ENSG00000108773 17 42113111 42121367
35233 ENSG00000108774 17 42124978 42155044
35234 ENSG00000108784 17 42536241 42544449
35235 ENSG00000108785 17 42546764 42548706
35236 ENSG00000108786 17 42552922 42555214
35237 ENSG00000108788 17 42567072 42573239
35238 ENSG00000108797 17 42682531 42699993
35239 ENSG00000108798 17 49210411 49223225
35240 ENSG00000108799 17 42700275 42745049
35241 ENSG00000108813 17 49968970 49974959
35242 ENSG00000108819 17 50133737 50150677
35243 ENSG00000108821 17 50184101 50201632
35244 ENSG00000108823 17 50164214 50175928
35245 ENSG00000108825 17 42950526 42980528
35246 ENSG00000108826 17 50367857 50373207
35247 ENSG00000108828 17 43014607 43025123
35248 ENSG00000108829 17 50375059 50397523
35249 ENSG00000108830 17 43025231 43032041
35250 ENSG00000108840 17 44076746 44123702
35251 ENSG00000108846 17 50634777 50692253
35252 ENSG00000108848 17 50719565 50756219
35253 ENSG00000108849 17 43940804 43942476
35254 ENSG00000108852 17 43875357 43909711
35255 ENSG00000108854 17 64542282 64662307
35256 ENSG00000108861 17 43766125 43778977
35257 ENSG00000108878 17 67044554 67056797
35258 ENSG00000108883 17 44849948 44899445
35259 ENSG00000108924 17 55264960 55325187
35260 ENSG00000108932 17 68267026 68291267
35261 ENSG00000108946 17 68511780 68551319
35262 ENSG00000108947 17 7705202 7711372
35263 ENSG00000108950 17 68535113 68601367
35264 ENSG00000108960 17 55392622 55421924
35265 ENSG00000108961 17 8288654 8290092
35266 ENSG00000108984 17 69414697 69553865
35267 ENSG00000109016 17 21123364 21193265
35268 ENSG00000109046 17 27294076 27315926
35269 ENSG00000109047 17 9896320 9905271
35270 ENSG00000109061 17 10492307 10518542
35271 ENSG00000109062 17 74748628 74769353
35272 ENSG00000109063 17 10628526 10657309
35273 ENSG00000109065 17 74770529 74776367
35274 ENSG00000109066 17 74776499 74839753
35275 ENSG00000109072 17 28367284 28373091
35276 ENSG00000109079 17 28335602 28347009
35277 ENSG00000109083 17 28328325 28335489
35278 ENSG00000109084 17 28319200 28328685
35279 ENSG00000109089 17 74987632 75005800
35280 ENSG00000109099 17 15229773 15272292
35281 ENSG00000109101 17 28506243 28538900
35282 ENSG00000109103 17 28546708 28552631
35283 ENSG00000109107 17 28573115 28576948
35284 ENSG00000109111 17 28662198 28702679
35285 ENSG00000109113 17 28714281 28718429
35286 ENSG00000109118 17 28905250 28951771
35287 ENSG00000115255 19 1491166 1497927
35288 ENSG00000115257 19 1481428 1490752
35289 ENSG00000115266 19 1446302 1473244
35290 ENSG00000115268 19 1438358 1440495
35291 ENSG00000115286 19 1383527 1395589
35292 ENSG00000116014 19 917287 921005
35293 ENSG00000116017 19 925781 975939
35294 ENSG00000116032 19 1000419 1009732
35295 ENSG00000117877 19 45406644 45410737
35296 ENSG00000118046 19 1177558 1228431
35297 ENSG00000118156 19 47520690 47573148
35298 ENSG00000118160 19 47428017 47471893
35299 ENSG00000118162 19 47475150 47484265
35300 ENSG00000118271 18 31557009 31598833
35301 ENSG00000118276 18 31622246 31685836
35302 ENSG00000118620 19 21020634 21060050
35303 ENSG00000118680 18 3261479 3278461
35304 ENSG00000119537 18 63327726 63367228
35305 ENSG00000119541 18 63389190 63422483
35306 ENSG00000119547 18 57435374 57491298
35307 ENSG00000119559 19 1461143 1479219
35308 ENSG00000120063 17 65009289 65056740
35309 ENSG00000120068 17 48611377 48615292
35310 ENSG00000120071 17 46029916 46225389
35311 ENSG00000120075 17 48591257 48593779
35312 ENSG00000120088 17 45784280 45835828
35313 ENSG00000120093 17 48548870 48604912
35314 ENSG00000120094 17 48528526 48531011
35315 ENSG00000120784 19 37613749 37692337
35316 ENSG00000121053 17 58192726 58205174
35317 ENSG00000121057 17 57085092 57121346
35318 ENSG00000121058 17 56938199 56961050
35319 ENSG00000121060 17 56836387 56914080
35320 ENSG00000121064 17 56978129 57006768
35321 ENSG00000121067 17 49598884 49678163
35322 ENSG00000121068 17 61399843 61409466
35323 ENSG00000121073 17 49700934 49709014
35324 ENSG00000121075 17 61452404 61485110
35325 ENSG00000121101 17 58556678 58692055
35326 ENSG00000121104 17 49710332 49789180
35327 ENSG00000121289 19 32875925 32971991
35328 ENSG00000121297 19 31149979 31349436
35329 ENSG00000122490 18 79902420 79951657
35330 ENSG00000123136 19 14408798 14419383
35331 ENSG00000123143 19 14433053 14471867
35332 ENSG00000123144 19 12730640 12734684
35333 ENSG00000123146 19 14380501 14408725
35334 ENSG00000123154 19 12666802 12675832
35335 ENSG00000123159 19 14477760 14496149
35336 ENSG00000123700 17 70168673 70180044
35337 ENSG00000123810 19 41354417 41364165
35338 ENSG00000123815 19 40691514 40725784
35339 ENSG00000124299 19 33386950 33521791
35340 ENSG00000124302 19 33621953 33773509
35341 ENSG00000124422 17 20999596 21043760
35342 ENSG00000124440 19 46297042 46343433
35343 ENSG00000124444 19 43596392 43601157
35344 ENSG00000124449 19 43716076 43720021
35345 ENSG00000124459 19 43912624 43935282
35346 ENSG00000124466 19 43460787 43465608
35347 ENSG00000124469 19 42580243 42595055
35348 ENSG00000125319 17 44141906 44162476
35349 ENSG00000125398 17 72121020 72126416
35350 ENSG00000125409 17 15303811 15341632
35351 ENSG00000125414 17 10521148 10549700
35352 ENSG00000125430 17 14301081 14349404
35353 ENSG00000125434 17 8287763 8295400
35354 ENSG00000125445 17 75261674 75266376
35355 ENSG00000125447 17 75236599 75262363
35356 ENSG00000125449 17 75109952 75130272
35357 ENSG00000125450 17 75205659 75235758
35358 ENSG00000125454 17 75272981 75289510
35359 ENSG00000125457 17 75266228 75271231
35360 ENSG00000125458 17 75130225 75131757
35361 ENSG00000125648 19 6436079 6465203
35362 ENSG00000125650 19 6375148 6379058
35363 ENSG00000125651 19 6379572 6393981
35364 ENSG00000125652 19 6372794 6375250
35365 ENSG00000125656 19 6361531 6370242
35366 ENSG00000125657 19 6531026 6535924
35367 ENSG00000125686 17 39404285 39451272
35368 ENSG00000125691 17 38847860 38853764
35369 ENSG00000125726 19 6583183 6604103
35370 ENSG00000125730 19 6677704 6730562
35371 ENSG00000125731 19 6752160 6767463
35372 ENSG00000125733 19 6737925 6751530
35373 ENSG00000125734 19 6729914 6737580
35374 ENSG00000125735 19 6661253 6670588
35375 ENSG00000125740 19 45467995 45475179
35376 ENSG00000125741 19 45527767 45602212
35377 ENSG00000125743 19 45687460 45692569
35378 ENSG00000125744 19 45485294 45497055
35379 ENSG00000125746 19 45606994 45645602
35380 ENSG00000125753 19 45506579 45526983
35381 ENSG00000125755 19 45815410 45863194
35382 ENSG00000125910 19 3172346 3180332
35383 ENSG00000125912 19 3185563 3209575
35384 ENSG00000126243 19 35935358 35946624
35385 ENSG00000126246 19 35738801 35742453
35386 ENSG00000126247 19 36139953 36150353
35387 ENSG00000126249 19 34404399 34426168
35388 ENSG00000126254 19 35629030 35637686
35389 ENSG00000126259 19 35855861 35867136
35390 ENSG00000126261 19 34428352 34471251
35391 ENSG00000126262 19 35443907 35451767
35392 ENSG00000126264 19 35902529 35904377
35393 ENSG00000126266 19 35347902 35353864
35394 ENSG00000126267 19 35648323 35658782
35395 ENSG00000126337 17 41486136 41492546
35396 ENSG00000126351 17 40058290 40093867
35397 ENSG00000126353 17 40553769 40565472
35398 ENSG00000126368 17 40092793 40100589
35399 ENSG00000126561 17 42287547 42311943
35400 ENSG00000126562 17 42780610 42797066
35401 ENSG00000126581 17 42810134 42833350
35402 ENSG00000126653 17 30115521 30186475
35403 ENSG00000126858 17 32142454 32253374
35404 ENSG00000126860 17 31316410 31321749
35405 ENSG00000126861 17 31272013 31297539
35406 ENSG00000126934 19 4090321 4124122
35407 ENSG00000127220 19 17292131 17310236
35408 ENSG00000127445 19 9835257 9849689
35409 ENSG00000127452 19 9810267 9827816
35410 ENSG00000127507 19 14732392 14778560
35411 ENSG00000127511 19 16829398 16880353
35412 ENSG00000127515 19 14840466 14848922
35413 ENSG00000127526 19 16549831 16572415
35414 ENSG00000127527 19 16355239 16472085
35415 ENSG00000127528 19 16324826 16328685
35416 ENSG00000127530 19 14789260 14835376
35417 ENSG00000127533 19 16888999 16892606
35418 ENSG00000127540 19 1597169 1605473
35419 ENSG00000127616 19 10960932 11079426
35420 ENSG00000127663 19 4969113 5153598
35421 ENSG00000127666 19 4815932 4831712
35422 ENSG00000128000 19 40028260 40056231
35423 ENSG00000128011 19 39306566 39320863
35424 ENSG00000128016 19 39406847 39409412
35425 ENSG00000128422 17 41619442 41624842
35426 ENSG00000128438 17 16922915 16934839
35427 ENSG00000128482 17 19411125 19417276
35428 ENSG00000128487 17 20008865 20319026
35429 ENSG00000128626 19 38930944 38933168
35430 ENSG00000128789 18 12658043 12725740
35431 ENSG00000128791 18 9334767 9402420
35432 ENSG00000129194 17 7588178 7590094
35433 ENSG00000129214 17 7613946 7633382
35434 ENSG00000129226 17 7579491 7582111
35435 ENSG00000129244 17 7646627 7657770
35436 ENSG00000129245 17 7591230 7614897
35437 ENSG00000129255 17 7583529 7592789
35438 ENSG00000129347 19 10553085 10566031
35439 ENSG00000129351 19 10654261 10692417
35440 ENSG00000129353 19 10602457 10644557
35441 ENSG00000129354 19 10572671 10587315
35442 ENSG00000129355 19 10566460 10569059
35443 ENSG00000129646 17 76274049 76308276
35444 ENSG00000129654 17 76136333 76141245
35445 ENSG00000129657 17 77088749 77217101
35446 ENSG00000129667 17 76470891 76501790
35447 ENSG00000129673 17 76453351 76470117
35448 ENSG00000129911 19 1852399 1863579
35449 ENSG00000129932 19 3490821 3500674
35450 ENSG00000129933 19 19320829 19358754
35451 ENSG00000129946 19 416589 461033
35452 ENSG00000129951 19 812488 821955
35453 ENSG00000129968 19 1876810 1885496
35454 ENSG00000130005 19 1397026 1401570
35455 ENSG00000130158 19 11199295 11262524
35456 ENSG00000130159 19 11505929 11529172
35457 ENSG00000130164 19 11089462 11133820
35458 ENSG00000130165 19 11551147 11559236
35459 ENSG00000130167 19 11296139 11326996
35460 ENSG00000130173 19 11237450 11241943
35461 ENSG00000130175 19 11435284 11450968
35462 ENSG00000130176 19 11538767 11550323
35463 ENSG00000130202 19 44846175 44889223
35464 ENSG00000130203 19 44905791 44909393
35465 ENSG00000130204 19 44890569 44903689
35466 ENSG00000130208 19 44914247 44919349
35467 ENSG00000130244 19 38403093 38409088
35468 ENSG00000130254 19 5586999 5624046
35469 ENSG00000130255 19 5674947 5691875
35470 ENSG00000130270 19 1782075 1812276
35471 ENSG00000130287 19 19211958 19252233
35472 ENSG00000130299 19 17334920 17342731
35473 ENSG00000130300 19 17351450 17377342
35474 ENSG00000130303 19 17402939 17405630
35475 ENSG00000130304 19 17468769 17506168
35476 ENSG00000130307 19 17249171 17282786
35477 ENSG00000130309 19 17555649 17583162
35478 ENSG00000130311 19 17309518 17323298
35479 ENSG00000130312 19 17292609 17306843
35480 ENSG00000130313 19 17511636 17521288
35481 ENSG00000130332 19 2321520 2328611
35482 ENSG00000130377 19 6135247 6193094
35483 ENSG00000130382 19 6210381 6279975
35484 ENSG00000130383 19 5865826 5870540
35485 ENSG00000130402 19 38647649 38731589
35486 ENSG00000130475 19 17747718 17788568
35487 ENSG00000130477 19 17601336 17688365
35488 ENSG00000130479 19 17719242 17734513
35489 ENSG00000130511 19 18418864 18434562
35490 ENSG00000130513 19 18374731 18389176
35491 ENSG00000130517 19 18340598 18369950
35492 ENSG00000130518 19 18257098 18274500
35493 ENSG00000130520 19 18306236 18323112
35494 ENSG00000130522 19 18279694 18281622
35495 ENSG00000130544 19 7069703 7087968
35496 ENSG00000130545 19 6463777 6467221
35497 ENSG00000130612 19 40890826 40912357
35498 ENSG00000130669 19 39125770 39182816
35499 ENSG00000130733 19 10922185 10928681
35500 ENSG00000130734 19 10543895 10553418
35501 ENSG00000130748 19 47045909 47048624
35502 ENSG00000130749 19 47064187 47113776
35503 ENSG00000130751 19 47019837 47045775
35504 ENSG00000130755 19 39328353 39342372
35505 ENSG00000130758 19 40191426 40215575
35506 ENSG00000130803 19 9140397 9163424
35507 ENSG00000130810 19 10106362 10112012
35508 ENSG00000130811 19 10115014 10119918
35509 ENSG00000130812 19 10092338 10102678
35510 ENSG00000130813 19 10086122 10093252
35511 ENSG00000130816 19 10133342 10231286
35512 ENSG00000130818 19 9523223 9538645
35513 ENSG00000130856 18 76822557 76972901
35514 ENSG00000130876 19 33208664 33225850
35515 ENSG00000130881 19 33177603 33208864
35516 ENSG00000130935 17 67717931 67744531
35517 ENSG00000131094 17 44959693 44968303
35518 ENSG00000131095 17 44903159 44916937
35519 ENSG00000131096 17 43952733 44004469
35520 ENSG00000131097 17 44846353 44850476
35521 ENSG00000131115 19 44207547 44237268
35522 ENSG00000131116 19 43607224 43619629
35523 ENSG00000131126 19 43401496 43418597
35524 ENSG00000131142 19 8052318 8062660
35525 ENSG00000131196 18 79395856 79529325
35526 ENSG00000131242 17 31391675 31538211
35527 ENSG00000131351 19 17049729 17075625
35528 ENSG00000131355 19 14619117 14690027
35529 ENSG00000131462 17 42609641 42615238
35530 ENSG00000131467 17 42824385 42843760
35531 ENSG00000131469 17 42998273 43002959
35532 ENSG00000131470 17 42572310 42577831
35533 ENSG00000131471 17 42851184 42858130
35534 ENSG00000131473 17 41866917 41930542
35535 ENSG00000131475 17 42773449 42779599
35536 ENSG00000131477 17 42758447 42763041
35537 ENSG00000131480 17 42844580 42850707
35538 ENSG00000131482 17 42900797 42914438
35539 ENSG00000131484 17 45533963 45534710
35540 ENSG00000131737 17 41377669 41382306
35541 ENSG00000131738 17 41363498 41369813
35542 ENSG00000131746 17 40475828 40501623
35543 ENSG00000131747 17 40388525 40417896
35544 ENSG00000131748 17 39637090 39664201
35545 ENSG00000131759 17 40309180 40357643
35546 ENSG00000131771 17 39626740 39636626
35547 ENSG00000131885 17 16840895 16845881
35548 ENSG00000131899 17 18225635 18244875
35549 ENSG00000131941 19 32978592 33064888
35550 ENSG00000131943 19 29698937 29715789
35551 ENSG00000131944 19 32972209 32978229
35552 ENSG00000132000 19 13931187 13953392
35553 ENSG00000132002 19 14514769 14560391
35554 ENSG00000132003 19 13795443 13832254
35555 ENSG00000132004 19 12688053 12696631
35556 ENSG00000132005 19 13961530 14007039
35557 ENSG00000132010 19 12092843 12140355
35558 ENSG00000132016 19 13882348 13906452
35559 ENSG00000132017 19 13952509 13961449
35560 ENSG00000132024 19 13906201 13930879
35561 ENSG00000132026 19 12825478 12835428
35562 ENSG00000132141 17 34927859 34981078
35563 ENSG00000132199 18 670318 712662
35564 ENSG00000132204 18 1254383 1408344
35565 ENSG00000132205 18 2847006 2916003
35566 ENSG00000132470 17 75721328 75757818
35567 ENSG00000132471 17 75845699 75856507
35568 ENSG00000132475 17 75776434 75785893
35569 ENSG00000132478 17 75784806 75825799
35570 ENSG00000132481 17 75874164 75878581
35571 ENSG00000132507 17 7306999 7312463
35572 ENSG00000132510 17 7834217 7854796
35573 ENSG00000132518 17 8002615 8020342
35574 ENSG00000132522 17 7311324 7315564
35575 ENSG00000132581 17 28648346 28662189
35576 ENSG00000132589 17 28879335 28897733
35577 ENSG00000132591 17 28855010 28861061
35578 ENSG00000132872 18 43267892 43277535
35579 ENSG00000132874 18 45212995 45683688
35580 ENSG00000133020 17 10390322 10421950
35581 ENSG00000133026 17 8474207 8631376
35582 ENSG00000133027 17 17505563 17591708
35583 ENSG00000133028 17 10672474 10698375
35584 ENSG00000133030 17 17042457 17217679
35585 ENSG00000133193 17 73207353 73236753
35586 ENSG00000133195 17 72645949 73092712
35587 ENSG00000133243 19 1985438 2034881
35588 ENSG00000133246 19 8490056 8502640
35589 ENSG00000133250 19 8509678 8514167
35590 ENSG00000133275 19 1941172 1981338
35591 ENSG00000133313 18 74495816 74523454
35592 ENSG00000134030 18 48539031 48863217
35593 ENSG00000134042 18 50795120 50825402
35594 ENSG00000134046 18 54151606 54224669
35595 ENSG00000134049 18 47152834 47176364
35596 ENSG00000134265 18 10525905 10552764
35597 ENSG00000134278 18 12446512 12658107
35598 ENSG00000134438 18 59267035 59274086
35599 ENSG00000134440 18 57600656 57622213
35600 ENSG00000134443 18 59220158 59230774
35601 ENSG00000134444 18 62187255 62310249
35602 ENSG00000134489 18 24460637 24479961
35603 ENSG00000134490 18 23197144 23437961
35604 ENSG00000134504 18 26454910 26657401
35605 ENSG00000134508 18 23134564 23260470
35606 ENSG00000134755 18 31058840 31102522
35607 ENSG00000134757 18 31447741 31478702
35608 ENSG00000134758 18 32091874 32131561
35609 ENSG00000134759 18 36129444 36180557
35610 ENSG00000134760 18 31318160 31359246
35611 ENSG00000134762 18 30989365 31042815
35612 ENSG00000134765 18 31129236 31162856
35613 ENSG00000134769 18 34493291 34891844
35614 ENSG00000134775 18 36297713 36780220
35615 ENSG00000134779 18 36777647 36829216
35616 ENSG00000134815 19 47349315 47382704
35617 ENSG00000134830 19 47332175 47347329
35618 ENSG00000136436 17 48831018 48866522
35619 ENSG00000136444 17 50478860 50485974
35620 ENSG00000136448 17 44957992 45109016
35621 ENSG00000136449 17 50508384 50531501
35622 ENSG00000136450 17 58000919 58007346
35623 ENSG00000136451 17 57971547 57988259
35624 ENSG00000136457 17 50464496 50468906
35625 ENSG00000136463 17 63600882 63608365
35626 ENSG00000136478 17 64147227 64263260
35627 ENSG00000136485 17 63550222 63594286
35628 ENSG00000136487 17 63880215 63881944
35629 ENSG00000136488 17 63894909 63896661
35630 ENSG00000136490 17 63695888 63701172
35631 ENSG00000136492 17 61679139 61863559
35632 ENSG00000136504 17 49788648 49835026
35633 ENSG00000141026 17 17476994 17493221
35634 ENSG00000141027 17 16029157 16218185
35635 ENSG00000141028 17 14024514 14025488
35636 ENSG00000141030 17 17246616 17281273
35637 ENSG00000141034 17 18039408 18068405
35638 ENSG00000141040 17 16546954 16569204
35639 ENSG00000141052 17 12665890 12768949
35640 ENSG00000141068 17 27456448 27626438
35641 ENSG00000141127 17 18840085 18931287
35642 ENSG00000141161 17 35147817 35189345
35643 ENSG00000141179 17 55751051 55842830
35644 ENSG00000141194 17 58148384 58159585
35645 ENSG00000141198 17 54899387 54961956
35646 ENSG00000141219 17 73232233 73248959
35647 ENSG00000141232 17 50862223 50867978
35648 ENSG00000141279 17 47522942 47624665
35649 ENSG00000141293 17 48133442 48430275
35650 ENSG00000141294 17 47831634 47837719
35651 ENSG00000141295 17 47837692 47841289
35652 ENSG00000141298 17 29625938 29930276
35653 ENSG00000141314 17 32265832 32324659
35654 ENSG00000141316 17 32970376 32997877
35655 ENSG00000141337 17 68259182 68422731
35656 ENSG00000141338 17 68867289 68955392
35657 ENSG00000141349 17 44070620 44082151
35658 ENSG00000141367 17 59619689 59696956
35659 ENSG00000141371 17 60392429 60431426
35660 ENSG00000141376 17 60677453 61392838
35661 ENSG00000141378 17 59674636 59707626
35662 ENSG00000141380 18 26016253 26091217
35663 ENSG00000141384 18 26226445 26391685
35664 ENSG00000141385 18 12328944 12377227
35665 ENSG00000141391 18 12407896 12432238
35666 ENSG00000141401 18 11981025 12030877
35667 ENSG00000141404 18 11689264 11885685
35668 ENSG00000141424 18 36108531 36129385
35669 ENSG00000141425 18 35984387 36067576
35670 ENSG00000141428 18 35972625 35979286
35671 ENSG00000141429 18 35581117 35711834
35672 ENSG00000141431 18 33578219 33751195
35673 ENSG00000141433 18 904871 912172
35674 ENSG00000141434 18 32185069 32220404
35675 ENSG00000141437 18 31759584 31760880
35676 ENSG00000141441 18 32124877 32470882
35677 ENSG00000141446 18 21529284 21600884
35678 ENSG00000141447 18 24162045 24397880
35679 ENSG00000141448 18 22169589 22202528
35680 ENSG00000141449 18 21242232 21526112
35681 ENSG00000141452 18 23503470 23531822
35682 ENSG00000141458 18 23506184 23586506
35683 ENSG00000141469 18 45687025 45752520
35684 ENSG00000141499 17 7686071 7703502
35685 ENSG00000141504 17 7626234 7627876
35686 ENSG00000141506 17 8878911 8965712
35687 ENSG00000141510 17 7661779 7687538
35688 ENSG00000141519 17 80036632 80100613
35689 ENSG00000141522 17 81867721 81871378
35690 ENSG00000141524 17 78107397 78132407
35691 ENSG00000141526 17 82217934 82261129
35692 ENSG00000141527 17 80169992 80209331
35693 ENSG00000141540 17 74213571 74262020
35694 ENSG00000141542 17 82654973 82698698
35695 ENSG00000141543 17 80134369 80147151
35696 ENSG00000141551 17 82239023 82273700
35697 ENSG00000141552 17 81890790 81900991
35698 ENSG00000141556 17 82752042 82945914
35699 ENSG00000141560 17 82716706 82730328
35700 ENSG00000141562 17 82458180 82490537
35701 ENSG00000141564 17 80544819 80966371
35702 ENSG00000141568 17 82519713 82644662
35703 ENSG00000141569 17 75880335 75896951
35704 ENSG00000141570 17 79792132 79801683
35705 ENSG00000141574 17 82321024 82334074
35706 ENSG00000141576 17 76142465 76240493
35707 ENSG00000141577 17 81189593 81222999
35708 ENSG00000141579 17 82829434 82840022
35709 ENSG00000141580 17 82614562 82648553
35710 ENSG00000141582 17 79833156 79839440
35711 ENSG00000141622 18 46326809 46463140
35712 ENSG00000141627 18 49036387 49461347
35713 ENSG00000141639 18 50560087 50731826
35714 ENSG00000141642 18 50967991 50988121
35715 ENSG00000141644 18 50266882 50281774
35716 ENSG00000141646 18 51028394 51085045
35717 ENSG00000141655 18 62325287 62391288
35718 ENSG00000141664 18 62523025 62587709
35719 ENSG00000141665 18 74073353 74147843
35720 ENSG00000141668 18 72536680 72638521
35721 ENSG00000141682 18 59899996 59904305
35722 ENSG00000141696 17 41801947 41812604
35723 ENSG00000141698 17 41825057 41836260
35724 ENSG00000141699 17 42579513 42610623
35725 ENSG00000141736 17 39687914 39730426
35726 ENSG00000141738 17 39737927 39747291
35727 ENSG00000141741 17 39728496 39730532
35728 ENSG00000141744 17 39667981 39670475
35729 ENSG00000141748 17 39156894 39167484
35730 ENSG00000141750 17 39210541 39225945
35731 ENSG00000141753 17 40443450 40457725
35732 ENSG00000141756 17 41812680 41823213
35733 ENSG00000141759 18 79970813 80033949
35734 ENSG00000141837 19 13206442 13633025
35735 ENSG00000141854 19 14072536 14075062
35736 ENSG00000141858 19 14087851 14091036
35737 ENSG00000141867 19 15235519 15332545
35738 ENSG00000141873 19 2732204 2740028
35739 ENSG00000141905 19 3314403 3469217
35740 ENSG00000141933 19 507497 519654
35741 ENSG00000141934 19 281040 291403
35742 ENSG00000141965 19 4791734 4801273
35743 ENSG00000141968 19 6772708 6857366
35744 ENSG00000141971 19 17405722 17433724
35745 ENSG00000141977 19 16161368 16173525
35746 ENSG00000141979 19 16479067 16628204
35747 ENSG00000141985 19 4360370 4400547
35748 ENSG00000141994 19 5784832 5791225
35749 ENSG00000142002 19 4675224 4724673
35750 ENSG00000142025 19 41844743 41852333
35751 ENSG00000142039 19 41310172 41324873
35752 ENSG00000142046 19 41350911 41384083
35753 ENSG00000142065 19 36334453 36379201
35754 ENSG00000142227 19 48321509 48330553
35755 ENSG00000142230 19 47113274 47210636
35756 ENSG00000142233 19 48661407 48673081
35757 ENSG00000142235 19 48485271 48513935
35758 ENSG00000142252 19 45079195 45091518
35759 ENSG00000142273 19 44777869 44800652
35760 ENSG00000142279 19 34481758 34512304
35761 ENSG00000142303 19 8580240 8610735
35762 ENSG00000142347 19 8520778 8577577
35763 ENSG00000142444 19 10928811 10933535
35764 ENSG00000142449 19 8065402 8149592
35765 ENSG00000142453 19 10871553 10923075
35766 ENSG00000142459 19 7830218 7864976
35767 ENSG00000142494 17 19495385 19579034
35768 ENSG00000146872 17 62458658 62615481
35769 ENSG00000150477 18 36829106 37232172
35770 ENSG00000150636 18 68715209 69055189
35771 ENSG00000150637 18 69831158 69961803
35772 ENSG00000150656 18 74534500 74587212
35773 ENSG00000152214 18 42743227 43115691
35774 ENSG00000152217 18 44680173 45068510
35775 ENSG00000152223 18 45800581 45967329
35776 ENSG00000152229 18 45983536 46072272
35777 ENSG00000152234 18 46080248 46104334
35778 ENSG00000152240 18 46104378 46128333
35779 ENSG00000152242 18 46173553 46266992
35780 ENSG00000153339 18 31829197 31953136
35781 ENSG00000153391 18 35452230 35497979
35782 ENSG00000153822 17 70053429 70135608
35783 ENSG00000153879 19 33373685 33382686
35784 ENSG00000153885 19 33795933 33815763
35785 ENSG00000153896 19 34758073 34773229
35786 ENSG00000153902 19 35124513 35142451
35787 ENSG00000153930 17 55882301 56517016
35788 ENSG00000153933 17 56834107 56869567
35789 ENSG00000153944 17 57255851 57684689
35790 ENSG00000153976 17 13494032 13601929
35791 ENSG00000153982 17 59220467 59275970
35792 ENSG00000154016 17 19020656 19047011
35793 ENSG00000154025 17 18950345 19022595
35794 ENSG00000154040 18 24138987 24161600
35795 ENSG00000154059 18 24426634 24453531
35796 ENSG00000154065 18 23598926 23662911
35797 ENSG00000154080 18 26906481 27185308
35798 ENSG00000154217 17 67377281 67697256
35799 ENSG00000154229 17 66302613 66810743
35800 ENSG00000154240 17 65635537 66192133
35801 ENSG00000154258 17 68974488 69060949
35802 ENSG00000154262 17 69078702 69141895
35803 ENSG00000154263 17 69147214 69244846
35804 ENSG00000154265 17 69244311 69327244
35805 ENSG00000154611 18 26133852 26193355
35806 ENSG00000154655 18 5954706 6415237
35807 ENSG00000154760 17 35435096 35448837
35808 ENSG00000154803 17 17212212 17237188
35809 ENSG00000154832 18 50282343 50287839
35810 ENSG00000154839 18 50375040 50394168
35811 ENSG00000154845 18 9546791 9615240
35812 ENSG00000154856 18 10454635 10489949
35813 ENSG00000154864 18 10666483 11149569
35814 ENSG00000154874 17 18537800 18625653
35815 ENSG00000154889 18 11882622 11908366
35816 ENSG00000154898 17 20321164 20403557
35817 ENSG00000154914 17 9644698 9729687
35818 ENSG00000154920 17 50373220 50381483
35819 ENSG00000154945 17 50693198 50707914
35820 ENSG00000154957 17 11977439 11997475
35821 ENSG00000154975 17 51630313 52160017
35822 ENSG00000156413 19 5830408 5839722
35823 ENSG00000157637 17 81244811 81295547
35824 ENSG00000158201 18 21650901 21704780
35825 ENSG00000158270 18 316737 500722
35826 ENSG00000158955 17 46833201 46886730
35827 ENSG00000159111 17 47823272 47831541
35828 ENSG00000159184 17 48724763 48728750
35829 ENSG00000159199 17 48892765 48895871
35830 ENSG00000159202 17 48908407 48929056
35831 ENSG00000159210 17 48929316 48944842
35832 ENSG00000159217 17 48997385 49056145
35833 ENSG00000159224 17 48958554 48968596
35834 ENSG00000159314 17 45393902 45434421
35835 ENSG00000159640 17 63477061 63498380
35836 ENSG00000159871 19 43785874 43827206
35837 ENSG00000159882 19 44002957 44013924
35838 ENSG00000159885 19 44025342 44033110
35839 ENSG00000159905 19 43951223 43967709
35840 ENSG00000159915 19 44259880 44275317
35841 ENSG00000159917 19 44228729 44305046
35842 ENSG00000160007 19 46860997 47005077
35843 ENSG00000160013 19 46620468 46625089
35844 ENSG00000160014 19 46601074 46610782
35845 ENSG00000160111 19 16892951 17026815
35846 ENSG00000160113 19 17231883 17245919
35847 ENSG00000160117 19 17281645 17287646
35848 ENSG00000160161 19 19538248 19546659
35849 ENSG00000160229 19 20776304 20809995
35850 ENSG00000160321 19 21932958 22010949
35851 ENSG00000160352 19 21082159 21125270
